url,path,status,sha256,product_name,source_page
https://www.apple.com/environment/pdf/products/iphone/iPhone_XR_PER_sept2018.pdf,data\pdfs\apple\view-pdf_6ae99e17.pdf,200,6ae99e17202126cd7bfb283427c5eb23ffec0342969834439a42c4c7573f1328,View (PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/iphone/iPhone_X_PER_sept2017.pdf,data\pdfs\apple\view-2017-pdf_5467fd2d.pdf,200,5467fd2daac3f4ab67beeabb54f0f276930c5cb20211e7eaf6cfec9c6cbb8ceb,View (2017 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/iphone/iPhone_8_PER_sept2017.pdf,data\pdfs\apple\view-2017-pdf_02b5d4b6.pdf,200,02b5d4b6fe0a262b257e82fa6a366a63456b8cb6ff0ab82feb61e78c92c622cb,View (2017 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/iphone/iPhone_8_Plus_PER_sept2017.pdf,data\pdfs\apple\view-2017-pdf_b8b14442.pdf,200,b8b14442fd9ed194ef2d90e928d552b8fbd2dddf34013c77e117cb60777e74ea,View (2017 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/iphone/iPhone_7_PER_sept2017.pdf,data\pdfs\apple\view-2016-pdf_483cd37b.pdf,200,483cd37bde603519e7622af54e5db245e48cdd5e5e7ad915ec718f6d1c9d705a,View (2016 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/iphone/iPhone_7_Plus_PER_sept2017.pdf,data\pdfs\apple\view-2016-pdf_95f1699c.pdf,200,95f1699c0b7183dc26d12747081afde848b97439b74c3a4512f99cb586dd4c31,View (2016 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/iphone/iPhone_SE_PER_sept2017.pdf,data\pdfs\apple\view-2016-pdf_0d681152.pdf,200,0d681152048e1ac8268df42caabca6492b8bb8a6c942a2041a1766d929f24128,View (2016 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/iphone/iPhone6sPlus_PER_sept2015.pdf,data\pdfs\apple\view-2015-pdf_6e68be68.pdf,200,6e68be68d687f7ea34e56ec91aabbca9c98d86a0350247653604ab06e58afd87,View (2015 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/iphone/iPhone6s_PER_sept2015.pdf,data\pdfs\apple\view-2015-pdf_441fdc4f.pdf,200,441fdc4f4ccb341640b818879d1dbf055cba23ede220393de72865b6a6c6bded,View (2015 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/archive/2014/iPhone6_PER_sept2014.pdf,data\pdfs\apple\view-2014-pdf_eb8a6361.pdf,200,eb8a636171fa88b71fe2db75cf37c8e71c1002da777f2fb4c942650de00b5f44,View (2014 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/archive/2014/iPhone5c_PER_Sept2014.pdf,data\pdfs\apple\view-2014-pdf_16c3757a.pdf,200,16c3757a0515fb034e85702824f231e756533acbc67aee790e932d13e1f2ecb7,View (2014 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/archive/2013/iPhone5s_PER_sept2013.pdf,data\pdfs\apple\view-2013-pdf_18963c31.pdf,200,18963c3142e7d8455024345e981e7a00f12624bc3e936a9242a9aa4c82e8c90d,View (2013 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/archive/2012/iPhone5_PER_sept2012.pdf,data\pdfs\apple\view-2012-pdf_81d1771b.pdf,200,81d1771b30ffe13db83844dec8b2dd62484f82bfcb93f4ebcd4638707be890e7,View (2012 PDF),https://www.apple.com/environment/reports/
https://www.apple.com/environment/pdf/products/archive/2012/iPhone4S_product_environmental_report_sept2012.pdf,data\pdfs\apple\view-2012-pdf_853c8cdb.pdf,200,853c8cdb1226f35c0bf048a4a3db343e38ed61a8142dc8c25135cece208fb26f,View (2012 PDF),https://www.apple.com/environment/reports/
